,sugar to flour ratio,sugar index,bake temp,chill time,calories,density,pH,grams baking soda,bake time,weight,chocolate,nuts,oats,peanut butter,raisins,melted,quality
0,2.254112528031789,3.0453780870020712,-0.5699705696920778,0.6647857340562348,1.0433188537207063,1.9808924840106266,-1.5091410640912026,1.0961033197540955,-0.6797807142047841,0.9726821217986112,0.6974353571548769,1.8125693711750424,-0.5385644618674382,-0.11816486260735025,-0.6627814717380679,0.5636638405177552,7.297517526163478
1,0.2874222353256603,-0.9480578762013337,-0.05935262423137944,0.2989444321932942,0.56894119002147,-0.5512258370088798,1.4311379452298216,-0.633018866659745,-0.42556283057281,-0.21481364297707298,0.6974353571548769,-0.5517030221865249,-0.5385644618674382,-0.11816486260735025,-0.6627814717380679,0.5636638405177552,7.54638196169433
2,0.578783760171013,1.108835167859598,-0.3997645878718448,-0.6156588224640572,0.49596001099081827,0.996179803614141,-0.13284025121753557,0.04359416280654049,-0.42556283057281,1.1423243739094227,0.6974353571548769,-0.5517030221865249,-0.5385644618674382,-0.11816486260735025,-0.6627814717380679,0.5636638405177552,7.586694635144022
3,0.14174147290298442,-0.9261760353070686,0.15340485304391158,-0.5546852721535671,-0.598757674468958,-1.2545920372920782,0.6178692830772021,-0.48266041566723705,0.33709082032311083,-0.8085615253649151,0.6974353571548769,-0.5517030221865249,1.8567879442556665,-0.11816486260735025,-0.6627814717380679,0.5636638405177552,7.958212904513909
4,0.43310299774833666,1.7871722355818203,0.2810593394090862,1.3354947874716256,1.4082247488739652,1.031348113628336,-1.3840228083754167,-0.633018866659745,-1.188216481468731,0.209291987299957,0.6974353571548769,-0.5517030221865249,-0.5385644618674382,-0.11816486260735025,-0.6627814717380679,0.5636638405177552,7.705254025312524
5,-0.003939289519691915,0.036624964040601705,-0.22955860605161224,0.7257592843667249,1.0615641484783693,0.1873086732884746,-0.1953993790754285,1.0209240942578415,-1.0187378923807477,-0.6389192732541029,-1.4338246401493149,-0.5517030221865249,-0.5385644618674382,-0.11816486260735025,1.5087929319714015,0.5636638405177552,7.4710935631505695
6,0.2874222353256603,-0.6635939445758857,-0.01680112877632124,0.35991798250378426,-0.014908242223743979,-0.762235697093855,0.36763277164561914,-0.18194351368222147,-0.2560842414848283,-1.1478460295865394,0.6974353571548769,-0.5517030221865249,-0.5385644618674382,-0.11816486260735025,-0.6627814717380679,0.5636638405177552,7.832036530311125
7,4.14796243952658,0.18979785030045837,-0.18700711059655406,-0.6156588224640572,0.1675447053528854,0.7851699435292049,-1.4465819362333097,-0.10676428818596749,-0.510302125116801,2.584283516851324,0.6974353571548769,1.8125693711750424,-0.5385644618674382,-0.11816486260735025,-0.6627814717380679,0.5636638405177552,7.042855111001676
8,0.3602626165369985,0.36485257745458016,-0.7401765515123104,0.9086799352981951,0.8973564956594029,-0.23471104688143662,-1.196345424801738,-1.459990347118538,0.4218301148671017,0.29411311335536267,0.6974353571548769,-0.5517030221865249,-0.5385644618674382,-0.11816486260735025,-0.6627814717380679,0.5636638405177552,8.243303886439623
9,0.06890109169164625,-0.6417121036816205,-0.22955860605161224,0.6647857340562348,1.5541871069352686,-0.2698793568955926,1.7439335845192974,-0.18194351368222147,-0.6797807142047841,-0.6389192732541029,0.6974353571548769,-0.5517030221865249,1.8567879442556665,-0.11816486260735025,-0.6627814717380679,0.5636638405177552,7.824481876940716
