,sugar to flour ratio,sugar index,bake temp,chill time,calories,density,pH,grams baking soda,bake time,weight,chocolate,nuts,oats,peanut butter,raisins,sum,melted,quality
0,2.3550902986789604,1.934314765089602,-0.5263760044700344,0.6710642818288626,1.077757559577475,1.9742337869798432,-1.5369579681694103,1.1122130241110832,-0.6804468705638071,0.9627886335163512,0.6922130043633162,1.8025512304817655,-0.5332137677083062,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,2.8999806249848237,7.48
1,0.31263059374547236,-1.5404049484280118,0.14869723309504018,0.3046529050832992,0.5973500755875051,-0.5372373070176485,1.4298915790076046,-0.5821006766468936,-0.40569473930973204,-0.2120380428249552,0.6922130043633162,-0.5547692532060413,-0.5332137677083062,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,0.5649389892907883,8.2
2,0.615217216698582,1.2109351590984871,-0.28113928450740455,-0.6113755367806091,0.5234412318967405,0.9975505837585857,-0.1482198822567689,0.16775283930729862,-0.40569473930973204,1.130621015850823,0.6922130043633162,-0.5547692532060413,-0.5332137677083062,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,0.5649389892907883,7.81
3,0.16133728226891803,-1.428426952787709,0.38492155134589806,-0.5503069739896819,-0.5851914234647286,-1.2348681664613983,0.6092736191501366,-0.4029931959664899,0.37165659922006555,-0.7994513809956084,0.6922130043633162,-0.5547692532060413,1.8754204421575404,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,2.8999806249848237,8.27
4,0.4639239052220272,1.5174423334478266,0.5169011499313313,1.342818472529062,1.4473017780312982,1.032432126730808,-1.4107090512682632,-0.5821006766468936,-1.2564082779909946,0.20754291301122557,0.6922130043633162,-0.5547692532060413,-0.5332137677083062,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,0.5649389892907883,7.35
5,0.010043970792363235,0.46246898206295456,-0.05725570002380805,0.7321328446197898,1.0962347705001663,0.195275095398285,-0.21134434070734248,1.0516215835523024,-1.0603064042050048,-0.631618998661136,-1.4446420302660743,-0.5547692532060413,-0.5332137677083062,-0.12437002894184186,1.52909633222382,-0.7595008815865375,0.5649389892907883,7.4
6,0.31263059374547236,-0.5618369263313491,0.1977089636930949,0.36572146787422644,0.006079326061388229,-0.7465265648507889,0.35677578534783105,-0.06702744233963939,-0.22706848789505663,-1.1351161456645533,0.6922130043633162,-0.5547692532060413,-0.5332137677083062,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,0.5649389892907883,7.87
7,4.321903347874171,0.6032209799907976,-0.004201489319898095,-0.6113755367806091,0.19085143528829976,0.788261325925484,-1.4738335097188366,0.012762390070715614,-0.49635209462519925,2.557196265693837,0.6922130043633162,1.8025512304817655,-0.5332137677083062,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,2.8999806249848237,7.48
8,0.3882772494837498,0.7458053874950902,-0.7974726210805914,0.9153385329925714,0.9299398721959459,-0.22330342026795716,-1.2213356759165424,-1.7412450671904423,0.4540346231365322,0.29145910417846144,0.6922130043633162,-0.5547692532060413,-0.5332137677083062,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,0.5649389892907883,7.26
9,0.08569062653064063,-0.5118344992283351,-0.05725570002380805,0.6710642818288626,1.5951194654128273,-0.2581849632401408,1.7455138712604836,-0.06702744233963939,-0.6804468705638071,-0.631618998661136,0.6922130043633162,-0.5547692532060413,1.8754204421575404,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,2.8999806249848237,7.91
10,-0.6707759308521327,0.7951082732246899,-0.46284097252063533,-0.24496416003504579,0.8005993957371078,0.4045643532314255,1.3667671205570309,0.927634728106985,-0.5879298449137548,-0.7994513809956084,0.6922130043633162,-0.5547692532060413,-0.5332137677083062,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,0.5649389892907883,7.66
11,-0.3681893078990233,0.3025300536681196,-0.7269740177411703,0.36572146787422644,0.6343044974328874,-0.6070003929620157,-0.0850954238061841,-0.8666368530316984,-0.05191092751559921,-0.7994513809956084,-1.4446420302660743,-0.5547692532060413,-0.5332137677083062,-0.12437002894184186,1.52909633222382,-0.7595008815865375,0.5649389892907883,8.0
12,-0.5951292751138553,0.622019456262834,-0.5915196879617431,0.42679003066515364,0.5419184428194317,-0.04889570540703907,-0.21134434070734248,0.9901050471642047,-0.40569473930973204,-0.631618998661136,-1.4446420302660743,-0.5547692532060413,-0.5332137677083062,-0.12437002894184186,1.52909633222382,-0.7595008815865375,0.5649389892907883,7.39
13,0.7665105281751363,-1.232158499590877,-0.7974726210805914,0.18251577950144476,-0.5297597906966552,-0.8860527367395234,-0.3375932576084897,0.012762390070715614,-0.05191092751559921,0.03971053067675311,0.6922130043633162,-0.5547692532060413,-0.5332137677083062,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,0.5649389892907883,8.01
14,-0.06560268494591416,-0.8498263267638133,-1.02135620556419,-0.855649787944318,-0.4188965251605083,-1.374394338350133,0.35677578534783105,-0.9661296824876994,1.0873002687798305,-0.7155351898283726,0.6922130043633162,-0.5547692532060413,-0.5332137677083062,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,0.5649389892907883,8.14
15,0.9178038396516911,0.8729433315630091,-0.22331577112545195,-0.18389559724411855,0.7266905520463431,0.6487351540367108,-0.21134434070734248,0.3170015635011668,-1.3560814570714634,0.20754291301122557,0.6922130043633162,-0.5547692532060413,-0.5332137677083062,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,0.5649389892907883,7.35
16,0.7665105281751363,1.6873078844594633,0.33937986585653857,2.7473954167203885,0.7636449738917255,1.730062986174558,-0.1482198822567689,-0.5821006766468936,-1.5587940537080764,-0.37987042515942765,0.6922130043633162,-0.5547692532060413,1.8754204421575404,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,2.8999806249848237,8.3
17,0.16133728226891803,-1.428426952787709,0.047780845485105,-0.3671012856169002,1.0223259268094016,-0.6418819359341993,-0.46384217450963683,1.7247250672153402,-0.8683772289673207,-0.8833675721628451,-1.4446420302660743,-0.5547692532060413,-0.5332137677083062,-0.12437002894184186,1.52909633222382,-0.7595008815865375,0.5649389892907883,7.46
18,0.9178038396516911,-0.7260403955315572,-2.1843311306583937,-0.6113755367806091,-0.8253951654597137,-1.5836835961832734,-0.9057133836636632,0.38960271449193096,1.3880058114798643,0.12362672184398897,0.6922130043633162,-0.5547692532060413,-0.5332137677083062,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,0.5649389892907883,8.08
19,0.6908638724368593,-1.0640322230670354,-0.7269740177411703,0.3046529050832992,-0.12326115039744984,-0.9906973656560742,1.4930160374581893,-0.06702744233963939,0.7762235482475,-0.7155351898283726,0.6922130043633162,-0.5547692532060413,-0.5332137677083062,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,0.5649389892907883,8.25
20,0.615217216698582,-1.3261990521247897,-0.28113928450740455,-0.24496416003504579,0.04303374790677053,-0.8860527367395234,0.23052686844668385,0.16775283930729862,-0.13906456131645997,-0.7155351898283726,0.6922130043633162,-0.5547692532060413,1.8754204421575404,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,2.8999806249848237,7.95
21,0.23698393800719542,-0.5618369263313491,-0.22331577112545195,2.6557925725339975,1.8538004183305035,-0.397711135128914,-0.27446879915791605,0.7341933480447177,-0.49635209462519925,0.20754291301122557,0.6922130043633162,-0.5547692532060413,1.8754204421575404,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,2.8999806249848237,8.51
22,0.4639239052220272,-0.9882072245893113,-1.4441142096016104,-0.3671012856169002,-0.21564720501090562,-1.1302235375448475,0.4199002437984046,0.5998724144368085,0.9331028228874411,-0.37987042515942765,0.6922130043633162,-0.5547692532060413,-0.5332137677083062,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,0.5649389892907883,8.31
23,1.6742703970344646,1.8651842559606882,-0.11142692314296875,1.7702984120655525,1.2625296688043866,1.6254183572579683,-0.8425889252130896,0.0910028070161446,-0.7739226389395201,0.03971053067675311,0.6922130043633162,-0.5547692532060413,-0.5332137677083062,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,0.5649389892907883,7.51
24,0.23698393800719542,1.0279423240104448,-0.3402921898373611,0.06037865391959032,1.077757559577475,0.6487351540367108,-0.021970965355610505,0.667592577711496,-1.157824445077652,-0.37987042515942765,0.6922130043633162,1.8025512304817655,-0.5332137677083062,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,2.8999806249848237,7.16
25,2.3550902986789604,1.2552755043900723,-0.46284097252063533,2.4420526027657523,1.3918701452632247,1.0673136697029917,-0.9057133836636632,-0.14842929912312372,-1.76616711592289,0.03971053067675311,0.6922130043633162,1.8025512304817655,-0.5332137677083062,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,2.8999806249848237,6.59
26,-0.14124934068419157,-0.5876594977060591,-0.7269740177411703,-1.3441982902717358,1.7798915746397388,-0.2930665062123244,-0.21134434070734248,0.7997111309055168,-0.49635209462519925,-0.5477028074939001,-1.4446420302660743,-0.5547692532060413,-0.5332137677083062,-0.12437002894184186,1.52909633222382,-0.7595008815865375,0.5649389892907883,7.5
27,-1.427242488234906,-1.232158499590877,-0.46284097252063533,1.9535041004383342,0.4495323882059759,-0.8511711937673397,-0.0850954238061841,-0.7695416760516183,-0.40569473930973204,-0.37987042515942765,0.6922130043633162,-0.5547692532060413,-0.5332137677083062,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,0.5649389892907883,7.36
28,2.5820302658937924,1.2109351590984871,0.047780845485105,2.8084639795113153,1.4473017780312982,1.0673136697029917,-0.40071771605906326,-0.7695416760516183,-1.6618846720891152,0.03971053067675311,0.6922130043633162,1.8025512304817655,-0.5332137677083062,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,2.8999806249848237,6.93
29,-0.14124934068419157,0.826863711783628,-0.004201489319898095,0.48785859345608085,0.819076606659799,0.6836166970089331,1.3036426621064572,-1.1728034385375965,-0.7739226389395201,0.12362672184398897,0.6922130043633162,-0.5547692532060413,-0.5332137677083062,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,0.5649389892907883,7.1
30,-0.29254265216074593,-0.7863038459530963,0.09873375916890818,1.342818472529062,1.5027334107993715,-0.6070003929620157,0.041153493094963085,-0.06702744233963939,0.37165659922006555,0.5432076776801698,0.6922130043633162,-0.5547692532060413,-0.5332137677083062,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,0.5649389892907883,8.02
31,0.16133728226891803,1.5517478276095562,-0.16676320766221034,2.3199154771838977,1.207098036036313,0.8929059548420348,0.861771452952431,-0.06702744233963939,-0.05191092751559921,-0.7155351898283726,0.6922130043633162,-0.5547692532060413,-0.5332137677083062,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,0.5649389892907883,7.75
32,1.2960371183430777,1.5768351801230147,-0.4008370552002447,1.9535041004383342,1.669028309103592,1.311484470508277,-1.0319623005648104,0.5998724144368085,-0.963831357023287,0.20754291301122557,-1.4446420302660743,-0.5547692532060413,-0.5332137677083062,-0.12437002894184186,1.52909633222382,-0.7595008815865375,0.5649389892907883,7.35
33,-0.3681893078990233,-0.3734536014028369,-0.6583556030554676,0.548927156247008,1.3549157234178424,-0.45003344958718944,1.17739374520531,-0.06702744233963939,0.28851932014335724,-0.9672837633300809,-1.4446420302660743,-0.5547692532060413,-0.5332137677083062,-0.12437002894184186,1.52909633222382,-0.7595008815865375,0.5649389892907883,8.25
34,0.23698393800719542,-0.9882072245893113,-1.1005328544251738,-0.42816984840782746,0.26476027897906435,-0.9906973656560742,0.9248959114030157,-0.3163392139115721,1.010531031567278,-0.2120380428249552,-1.4446420302660743,-0.5547692532060413,-0.5332137677083062,-0.12437002894184186,1.52909633222382,-0.7595008815865375,0.5649389892907883,8.07
35,0.6908638724368593,-1.3261990521247897,-0.11142692314296875,1.4649555981109164,0.3756235445152113,-0.46747422107328124,0.4830247022489894,2.603111298403709,-0.5879298449137548,-0.04420566049048349,0.6922130043633162,-0.5547692532060413,1.8754204421575404,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,2.8999806249848237,8.48
36,0.3882772494837498,-0.668717821994597,-0.9445433952324552,-0.0006899088713369009,1.170143614190931,-1.2871904809196737,0.16740240999611025,-0.9661296824876994,1.1634216566061042,0.12362672184398897,0.6922130043633162,-0.5547692532060413,-0.5332137677083062,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,0.5649389892907883,9.48
37,-0.14124934068419157,-0.9882072245893113,-0.9445433952324552,-0.06175847166226412,0.07998816975215284,-0.9906973656560742,0.4830247022489894,-0.06702744233963939,0.4540346231365322,0.12362672184398897,0.6922130043633162,-0.5547692532060413,-0.5332137677083062,-0.12437002894184186,-0.653981033716603,-0.7595008815865375,0.5649389892907883,8.21
